Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,gray-relaxed-pants-074,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,32,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0074,,M,GRARELPAN074-M,8930000000741,FALSE,TRUE,512,32,28,5,6109,IT,,Cotton twill,50.5,60,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-relaxed-pants-074,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,32,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0074,,L,GRARELPAN074-L,8930000000742,FALSE,TRUE,524,32,28,5,6109,IT,,Cotton twill,52.0,62,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-relaxed-pants-074,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,32,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0074,,XL,GRARELPAN074-XL,8930000000743,FALSE,TRUE,536,32,28,5,6109,IT,,Cotton twill,53.5,64,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,olive-lounge-pants-075,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,33,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0075,,S,OLILOUPAN075-S,8930000000750,FALSE,TRUE,470,33,29,6,6109,DK,,Cotton blend,38.0,46,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,olive-lounge-pants-075,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,33,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0075,,M,OLILOUPAN075-M,8930000000751,FALSE,TRUE,482,33,29,6,6109,DK,,Cotton blend,39.5,48,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,olive-lounge-pants-075,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,33,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0075,,L,OLILOUPAN075-L,8930000000752,FALSE,TRUE,494,33,29,6,6109,DK,,Cotton blend,41.0,50,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,olive-lounge-pants-075,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,33,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0075,,XL,OLILOUPAN075-XL,8930000000753,FALSE,TRUE,506,33,29,6,6109,DK,,Cotton blend,42.5,52,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,stone-training-shorts-076,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,34,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0076,,S,STOTRASHO076-S,8930000000760,FALSE,TRUE,280,34,30,3,6109,VN,,Cotton blend,24.0,30,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,stone-training-shorts-076,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,34,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0076,,M,STOTRASHO076-M,8930000000761,FALSE,TRUE,292,34,30,3,6109,VN,,Cotton blend,25.5,32,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,stone-training-shorts-076,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,34,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0076,,L,STOTRASHO076-L,8930000000762,FALSE,TRUE,304,34,30,3,6109,VN,,Cotton blend,27.0,34,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,stone-training-shorts-076,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,34,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0076,,XL,STOTRASHO076-XL,8930000000763,FALSE,TRUE,316,34,30,3,6109,VN,,Cotton blend,28.5,36,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,burgundy-lounge-shorts-077,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,35,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0077,,S,BURLOUSHO077-S,8930000000770,FALSE,TRUE,260,35,31,4,6109,PT,,Cotton,22.0,28,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,burgundy-lounge-shorts-077,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,35,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0077,,M,BURLOUSHO077-M,8930000000771,FALSE,TRUE,272,35,31,4,6109,PT,,Cotton,23.5,30,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,burgundy-lounge-shorts-077,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,35,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0077,,L,BURLOUSHO077-L,8930000000772,FALSE,TRUE,284,35,31,4,6109,PT,,Cotton,25.0,32,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,burgundy-lounge-shorts-077,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,35,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0077,,XL,BURLOUSHO077-XL,8930000000773,FALSE,TRUE,296,35,31,4,6109,PT,,Cotton,26.5,34,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,forest-chino-shorts-078,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,36,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0078,,S,FORCHISHO078-S,8930000000780,FALSE,TRUE,300,36,32,5,6109,TR,,Cotton twill,32.0,38,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,forest-chino-shorts-078,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,36,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0078,,M,FORCHISHO078-M,8930000000781,FALSE,TRUE,312,36,32,5,6109,TR,,Cotton twill,33.5,40,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,forest-chino-shorts-078,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,36,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0078,,L,FORCHISHO078-L,8930000000782,FALSE,TRUE,324,36,32,5,6109,TR,,Cotton twill,35.0,42,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,forest-chino-shorts-078,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,36,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0078,,XL,FORCHISHO078-XL,8930000000783,FALSE,TRUE,336,36,32,5,6109,TR,,Cotton twill,36.5,44,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,charcoal-rib-tank-079,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,37,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0079,,S,CHARIBTAN079-S,8930000000790,FALSE,TRUE,220,37,33,6,6109,IT,,Rib cotton,18.0,24,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-rib-tank-079,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,37,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0079,,M,CHARIBTAN079-M,8930000000791,FALSE,TRUE,232,37,33,6,6109,IT,,Rib cotton,19.5,26,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-rib-tank-079,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,37,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0079,,L,CHARIBTAN079-L,8930000000792,FALSE,TRUE,244,37,33,6,6109,IT,,Rib cotton,21.0,28,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-rib-tank-079,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,37,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0079,,XL,CHARIBTAN079-XL,8930000000793,FALSE,TRUE,256,37,33,6,6109,IT,,Rib cotton,22.5,30,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,cream-polo-shirt-080,Cream Polo Shirt,Cream / Pique cotton,Soft polo shirt with a structured collar. Color: Cream. Made from pique cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,360,38,24,3,6109,DK,,Pique cotton,,,,,clothing,TRUE,EXT-0080,,S,CREPOLSHI080-S,8930000000800,FALSE,TRUE,360,38,24,3,6109,DK,,Pique cotton,35.0,42,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,cream-polo-shirt-080,Cream Polo Shirt,Cream / Pique cotton,Soft polo shirt with a structured collar. Color: Cream. Made from pique cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,360,38,24,3,6109,DK,,Pique cotton,,,,,clothing,TRUE,EXT-0080,,M,CREPOLSHI080-M,8930000000801,FALSE,TRUE,372,38,24,3,6109,DK,,Pique cotton,36.5,44,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,cream-polo-shirt-080,Cream Polo Shirt,Cream / Pique cotton,Soft polo shirt with a structured collar. Color: Cream. Made from pique cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,360,38,24,3,6109,DK,,Pique cotton,,,,,clothing,TRUE,EXT-0080,,L,CREPOLSHI080-L,8930000000802,FALSE,TRUE,384,38,24,3,6109,DK,,Pique cotton,38.0,46,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,cream-polo-shirt-080,Cream Polo Shirt,Cream / Pique cotton,Soft polo shirt with a structured collar. Color: Cream. Made from pique cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,360,38,24,3,6109,DK,,Pique cotton,,,,,clothing,TRUE,EXT-0080,,XL,CREPOLSHI080-XL,8930000000803,FALSE,TRUE,396,38,24,3,6109,DK,,Pique cotton,39.5,48,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,black-essential-tee-081,Black Essential Tee,Black / Cotton,Everyday cotton T-shirt with a clean regular fit. Color: Black. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,320,39,25,4,6109,VN,,Cotton,,,,,clothing,TRUE,EXT-0081,,S,BLAESSTEE081-S,8930000000810,FALSE,TRUE,320,39,25,4,6109,VN,,Cotton,24.0,29,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,black-essential-tee-081,Black Essential Tee,Black / Cotton,Everyday cotton T-shirt with a clean regular fit. Color: Black. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,320,39,25,4,6109,VN,,Cotton,,,,,clothing,TRUE,EXT-0081,,M,BLAESSTEE081-M,8930000000811,FALSE,TRUE,332,39,25,4,6109,VN,,Cotton,25.5,31,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,black-essential-tee-081,Black Essential Tee,Black / Cotton,Everyday cotton T-shirt with a clean regular fit. Color: Black. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,320,39,25,4,6109,VN,,Cotton,,,,,clothing,TRUE,EXT-0081,,L,BLAESSTEE081-L,8930000000812,FALSE,TRUE,344,39,25,4,6109,VN,,Cotton,27.0,33,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,black-essential-tee-081,Black Essential Tee,Black / Cotton,Everyday cotton T-shirt with a clean regular fit. Color: Black. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,320,39,25,4,6109,VN,,Cotton,,,,,clothing,TRUE,EXT-0081,,XL,BLAESSTEE081-XL,8930000000813,FALSE,TRUE,356,39,25,4,6109,VN,,Cotton,28.5,35,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,white-classic-tee-082,White Classic Tee,White / Cotton jersey,Soft jersey T-shirt designed for daily wear. Color: White. Made from cotton jersey. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,330,40,26,5,6109,PT,,Cotton jersey,,,,,clothing,TRUE,EXT-0082,,S,WHICLATEE082-S,8930000000820,FALSE,TRUE,330,40,26,5,6109,PT,,Cotton jersey,22.0,27,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,white-classic-tee-082,White Classic Tee,White / Cotton jersey,Soft jersey T-shirt designed for daily wear. Color: White. Made from cotton jersey. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,330,40,26,5,6109,PT,,Cotton jersey,,,,,clothing,TRUE,EXT-0082,,M,WHICLATEE082-M,8930000000821,FALSE,TRUE,342,40,26,5,6109,PT,,Cotton jersey,23.5,29,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,white-classic-tee-082,White Classic Tee,White / Cotton jersey,Soft jersey T-shirt designed for daily wear. Color: White. Made from cotton jersey. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,330,40,26,5,6109,PT,,Cotton jersey,,,,,clothing,TRUE,EXT-0082,,L,WHICLATEE082-L,8930000000822,FALSE,TRUE,354,40,26,5,6109,PT,,Cotton jersey,25.0,31,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,white-classic-tee-082,White Classic Tee,White / Cotton jersey,Soft jersey T-shirt designed for daily wear. Color: White. Made from cotton jersey. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,330,40,26,5,6109,PT,,Cotton jersey,,,,,clothing,TRUE,EXT-0082,,XL,WHICLATEE082-XL,8930000000823,FALSE,TRUE,366,40,26,5,6109,PT,,Cotton jersey,26.5,33,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,navy-oversized-tee-083,Navy Oversized Tee,Navy / Cotton,Relaxed oversized T-shirt with a streetwear silhouette. Color: Navy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,360,41,27,6,6109,TR,,Cotton,,,,,clothing,TRUE,EXT-0083,,S,NAVOVETEE083-S,8930000000830,FALSE,TRUE,360,41,27,6,6109,TR,,Cotton,26.0,31,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,navy-oversized-tee-083,Navy Oversized Tee,Navy / Cotton,Relaxed oversized T-shirt with a streetwear silhouette. Color: Navy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,360,41,27,6,6109,TR,,Cotton,,,,,clothing,TRUE,EXT-0083,,M,NAVOVETEE083-M,8930000000831,FALSE,TRUE,372,41,27,6,6109,TR,,Cotton,27.5,33,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,navy-oversized-tee-083,Navy Oversized Tee,Navy / Cotton,Relaxed oversized T-shirt with a streetwear silhouette. Color: Navy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,360,41,27,6,6109,TR,,Cotton,,,,,clothing,TRUE,EXT-0083,,L,NAVOVETEE083-L,8930000000832,FALSE,TRUE,384,41,27,6,6109,TR,,Cotton,29.0,35,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,navy-oversized-tee-083,Navy Oversized Tee,Navy / Cotton,Relaxed oversized T-shirt with a streetwear silhouette. Color: Navy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,360,41,27,6,6109,TR,,Cotton,,,,,clothing,TRUE,EXT-0083,,XL,NAVOVETEE083-XL,8930000000833,FALSE,TRUE,396,41,27,6,6109,TR,,Cotton,30.5,37,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,gray-pocket-tee-084,Gray Pocket Tee,Gray / Cotton,Casual T-shirt with a chest pocket and soft hand feel. Color: Gray. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,340,30,28,3,6109,IT,,Cotton,,,,,clothing,TRUE,EXT-0084,,S,GRAPOCTEE084-S,8930000000840,FALSE,TRUE,340,30,28,3,6109,IT,,Cotton,25.0,30,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-pocket-tee-084,Gray Pocket Tee,Gray / Cotton,Casual T-shirt with a chest pocket and soft hand feel. Color: Gray. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,340,30,28,3,6109,IT,,Cotton,,,,,clothing,TRUE,EXT-0084,,M,GRAPOCTEE084-M,8930000000841,FALSE,TRUE,352,30,28,3,6109,IT,,Cotton,26.5,32,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-pocket-tee-084,Gray Pocket Tee,Gray / Cotton,Casual T-shirt with a chest pocket and soft hand feel. Color: Gray. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,340,30,28,3,6109,IT,,Cotton,,,,,clothing,TRUE,EXT-0084,,L,GRAPOCTEE084-L,8930000000842,FALSE,TRUE,364,30,28,3,6109,IT,,Cotton,28.0,34,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-pocket-tee-084,Gray Pocket Tee,Gray / Cotton,Casual T-shirt with a chest pocket and soft hand feel. Color: Gray. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,340,30,28,3,6109,IT,,Cotton,,,,,clothing,TRUE,EXT-0084,,XL,GRAPOCTEE084-XL,8930000000843,FALSE,TRUE,376,30,28,3,6109,IT,,Cotton,29.5,36,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,olive-training-tee-085,Olive Training Tee,Olive / Cotton blend,Breathable T-shirt for workouts and active days. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,310,31,29,4,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0085,,S,OLITRATEE085-S,8930000000850,FALSE,TRUE,310,31,29,4,6109,DK,,Cotton blend,28.0,34,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
